Has_Online_delivery,Photos_url,Price_Range,Rating_text,Rating_Color,Rating_Votes,Aggregate_rating,Restaurant_id,Restaurant_Name,Cuisines,is_delivering_now,Average_cost_for_two,Switch_to_order_menu,Has_table_booking,latitude,Address,City,Country_id,Locality_verbose,City_id,longitude,Locality,Currency
0,https://www.zomato.com/bangalore/toit-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Excellent,3F7E00,10934,4.8,51705,Toit,"Italian, American, Pizza",0,2000,0,0,12.979165802,"298, Namma Metro Pillar 62, 100 Feet Road, Indiranagar, Bangalore",Bangalore,1,"Indiranagar, Bangalore",4,77.6407087594,Indiranagar,Rs.
1,https://www.zomato.com/bangalore/truffles-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Excellent,3F7E00,9667,4.7,51040,Truffles,"American, Burger, Cafe",0,800,0,0,12.9332976396,"28, 4th 'B' Cross, Koramangala 5th Block, Bangalore",Bangalore,1,"Koramangala 5th Block, Bangalore",4,77.6142926887,Koramangala 5th Block,Rs.
0,https://www.zomato.com/bangalore/echoes-koramangala-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Excellent,3F7E00,276,4.7,18439634,ECHOES Koramangala,"Continental, American, Italian, North Indian, Chinese, Cafe",0,950,0,0,12.934179,"44, 4th B Cross, Koramangala 5th Block, Bangalore",Bangalore,1,"Koramangala 5th Block, Bangalore",4,77.615797,Koramangala 5th Block,Rs.
1,https://www.zomato.com/bangalore/big-brewsky-sarjapur-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,5705,4.5,58882,Big Brewsky,"Finger Food, North Indian, Italian, Continental, Thai, South Indian",0,1800,0,1,12.9130409617,"Behind MK Retail, Before WIPRO Corporate Office, Sarjapur Road, Bangalore",Bangalore,1,"Sarjapur Road, Bangalore",4,77.6832368597,Sarjapur Road,Rs.
0,https://www.zomato.com/bangalore/farzi-cafe-lavelle-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,754,4.4,18339874,Farzi Cafe,Modern Indian,0,1500,0,0,12.9721612,"202, Level 2, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",Bangalore,1,"UB City, Bangalore",4,77.5960137,UB City,Rs.
0,https://www.zomato.com/bangalore/koramangala-social-koramangala-7th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,1288,4.5,18385443,Koramangala Social,"Continental, American",0,1500,0,0,12.9356618137,"118, Koramangala Industrial Area, Koramangala 7th Block, Bangalore",Bangalore,1,"Koramangala 7th Block, Bangalore",4,77.614130415,Koramangala 7th Block,Rs.
0,https://www.zomato.com/bangalore/onesta-new-bel-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Excellent,3F7E00,627,4.6,18366652,Onesta,"Pizza, Cafe, Italian",0,600,0,0,13.0291977,"215, 216 & 220, Devasandra Village, Kasaba Hobli, New BEL Road, Bangalore",Bangalore,1,"New BEL Road, Bangalore",4,77.5709967,New BEL Road,Rs.
0,https://www.zomato.com/bangalore/three-dots-a-dash-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,1354,3.9,18162866,Three Dots & A Dash,"European, Continental",0,1300,0,1,12.9804102389,"840/1,100 Feet Road, Metro Pillar 56-57, Indiranagar, Bangalore",Bangalore,1,"Indiranagar, Bangalore",4,77.6404888183,Indiranagar,Rs.
0,https://www.zomato.com/bangalore/glens-bakehouse-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Very Good,5BA829,3533,4.0,56464,Glen's Bakehouse,"Bakery, Desserts, Cafe",0,800,0,0,12.9790955593,"297, 100 Feet Road, Indiranagar, Bangalore",Bangalore,1,"Indiranagar, Bangalore",4,77.6406249404,Indiranagar,Rs.
1,https://www.zomato.com/bangalore/onesta-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Very Good,5BA829,1413,4.3,18221572,Onesta,"Pizza, Cafe, Italian",0,600,0,0,12.9784529189,"501, Binnamangala Extension, 1st stage, C.M.H Road, Indiranagar, Bangalore",Bangalore,1,"Indiranagar, Bangalore",4,77.6436846703,Indiranagar,Rs.
0,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,6907,4.6,56618,AB's - Absolute Barbecues,"European, Mediterranean, North Indian",0,1400,0,0,12.9499339564,"90/4, 3rd Floor, Outer Ring Road, Munnekollaly Village, Marathahalli, Bangalore",Bangalore,1,"Marathahalli, Bangalore",4,77.6993861049,Marathahalli,Rs.
1,https://www.zomato.com/bangalore/eat-street-koramangala-6th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Very Good,5BA829,753,4.3,18305628,Eat Street,"North Indian, Chinese, Italian, Street Food, Desserts",0,400,0,0,12.939496,"11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",Bangalore,1,"Koramangala 6th Block, Bangalore",4,77.625999,Koramangala 6th Block,Rs.
0,https://www.zomato.com/bangalore/hoot-sarjapur-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,405,3.9,18422898,Hoot,"Continental, Italian, North Indian",0,1400,0,0,12.914264,"BBMP 2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Bangalore,1,"Sarjapur Road, Bangalore",4,77.6784,Sarjapur Road,Rs.
0,https://www.zomato.com/bangalore/communiti-residency-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,334,4.2,18430785,Communiti,Continental,0,1200,0,0,12.9725315316,"67 & 68, Brigade Solitaire, Opposite to Advaith Hyundai, Residency Road, Bangalore",Bangalore,1,"Residency Road, Bangalore",4,77.6081785932,Residency Road,Rs.
0,https://www.zomato.com/bangalore/onesta-jp-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Excellent,3F7E00,781,4.6,18359919,Onesta,"Pizza, Cafe, Italian",0,600,0,0,12.906228783,"Site 15, 15th Cross, 100 Feet Road, 4th Phase, JP Nagar, Bangalore",Bangalore,1,"JP Nagar, Bangalore",4,77.5967909396,JP Nagar,Rs.
1,https://www.zomato.com/bangalore/the-fatty-bao-asian-gastro-bar-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Excellent,3F7E00,2369,4.7,58268,The Fatty Bao - Asian Gastro Bar,Asian,0,2400,0,1,12.9702206364,"610, 3rd Floor, 12th Main, Off 80 Feet Road, Indiranagar, Bangalore",Bangalore,1,"Indiranagar, Bangalore",4,77.6453955844,Indiranagar,Rs.
1,https://www.zomato.com/bangalore/sultans-of-spice-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,2416,4.1,50943,Sultans of Spice,"North Indian, Mughlai",0,1300,0,1,12.9332839153,"BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Bangalore,1,"BluPetal Hotel, Koramangala, Bangalore",4,77.6154279336,"BluPetal Hotel, Koramangala",Rs.
1,https://www.zomato.com/bangalore/bombay-brasserie-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,231,4.2,18407918,Bombay Brasserie,Modern Indian,0,1500,0,0,12.970324,"2989/B, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore",Bangalore,1,"Indiranagar, Bangalore",4,77.645748,Indiranagar,Rs.
0,https://www.zomato.com/bangalore/the-black-pearl-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,5385,4.1,54162,The Black Pearl,"North Indian, European, Mediterranean",0,1400,0,1,12.9343645434,"105, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Bangalore,1,"Koramangala 5th Block, Bangalore",4,77.6161551476,Koramangala 5th Block,Rs.
0,https://www.zomato.com/pune/farzi-cafe-kalyani-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,868,4.3,18354483,Farzi Cafe,Modern Indian,0,1500,0,0,18.5436256,"Level 1 & 2, Fortaleza Complex, East Avenue, Kalyani Nagar, Pune",Pune,1,"Kalyani Nagar, Pune",5,73.9051007,Kalyani Nagar,Rs.
0,https://www.zomato.com/pune/le-plaisir-deccan-gymkhana/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,2510,4.8,13231,Le Plaisir,"European, Desserts",0,1000,0,0,18.5142099831,"759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",Pune,1,"Deccan Gymkhana, Pune",5,73.8384293765,Deccan Gymkhana,Rs.
1,https://www.zomato.com/pune/tales-spirits-senapati-bapat-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Very Good,5BA829,997,4.1,6507967,Tales & Spirits,"Italian, Continental, Cafe",0,800,0,1,18.5309626,"Plot 64, Shivaji Housing Society, Senapati Bapat Road, Pune",Pune,1,"Senapati Bapat Road, Pune",5,73.8289719,Senapati Bapat Road,Rs.
0,https://www.zomato.com/pune/the-urban-foundry-baner/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,1099,4.5,6508323,The Urban Foundry,"North Indian, Asian",0,1500,0,1,18.5691562017,"1, Balewadi High Street, Cummins India Office Campus, Baner-Balewadi Link Road, Pune",Pune,1,"Balewadi High Street, Balewadi, Pune",5,73.7747228891,"Balewadi High Street, Balewadi",Rs.
0,https://www.zomato.com/pune/barbeque-ville-wakad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,208,4.4,18441490,Barbeque Ville,North Indian,0,1000,0,1,18.5927182,"257, Green Valley, Near Mankar Chowk, Kaspate Vasti, Wakad, Pune",Pune,1,"Wakad, Pune",5,73.7735722,Wakad,Rs.
0,https://www.zomato.com/pune/the-little-next-door-kalyani-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,1143,4.1,6505309,The Little Next Door,"Finger Food, Italian, Spanish, Greek",0,1000,0,1,18.546946969,"D-10, Central Avenue, Kalyani Nagar, Pune",Pune,1,"Kalyani Nagar, Pune",5,73.9006264508,Kalyani Nagar,Rs.
0,https://www.zomato.com/pune/apache-viman-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,377,4.1,6507495,Apache,Finger Food,0,1000,0,1,18.5639345,"Shop 3, Turning Point, Behind Phoenix Mall, Viman Nagar, Pune",Pune,1,"Viman Nagar, Pune",5,73.9153669,Viman Nagar,Rs.
0,https://www.zomato.com/pune/kargo-koregaon-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Very Good,5BA829,635,4.4,18350020,Kargo,"Charcoal Grill, Italian, North Indian, European, Indonesian, Thai",0,900,0,1,18.536561751,"Shop 1&2, Marvel Alaina, Lane  8, Near Godrej Nature's Basket, Koregaon Park, Pune",Pune,1,"Koregaon Park, Pune",5,73.8964847848,Koregaon Park,Rs.
0,https://www.zomato.com/pune/mineority-by-saby-kalyani-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,306,4.2,18383076,Mineority By Saby,"North Indian, North Eastern, Continental",0,1400,0,1,18.5462575227,"Level 1/2, Fortaleza Complex, Kalyani Nagar, Pune",Pune,1,"Kalyani Nagar, Pune",5,73.9043372869,Kalyani Nagar,Rs.
0,https://www.zomato.com/pune/agent-jacks-bar-senapati-bapat-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,1531,4.2,6507461,Agent Jack's Bar,"Continental, North Indian, Italian",0,1200,0,1,18.5367185,"Terrace, B Wing, ICC Trade Tower, Senapati Bapat Road, Pune",Pune,1,"Senapati Bapat Road, Pune",5,73.8303275,Senapati Bapat Road,Rs.
0,https://www.zomato.com/pune/teddy-boy-baner/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,507,3.6,18383095,Teddy Boy,"North Indian, Continental, Finger Food",0,1200,0,1,18.5514399035,"9th Floor, Deron Heights, Above Ranka Jewellers, Baner, Pune",Pune,1,"Baner, Pune",5,73.8048551604,Baner,Rs.
1,https://www.zomato.com/pune/sautéed-stories-koregaon-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Very Good,5BA829,583,4.2,6508117,Sautéed Stories,"Cafe, Italian, Continental",0,850,0,0,18.5392993317,"Plot 5, Between Lane 5/6, North Main Road, Opposite Wellness Forever, Koregaon Park, Pune",Pune,1,"Koregaon Park, Pune",5,73.897901997,Koregaon Park,Rs.
0,https://www.zomato.com/pune/barbeque-nation-jm-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,2847,4.5,11807,Barbeque Nation,"North Indian, Mughlai",0,1700,0,0,18.5162157532,"3rd Floor, R Deccan Mall, Near Deccan Gymkhana, JM Road, Pune",Pune,1,"R Deccan Mall, JM Road, Pune",5,73.842526786,"R Deccan Mall, JM Road",Rs.
1,https://www.zomato.com/pune/effingut-brewerkz-koregaon-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,1531,4.3,6504409,Effingut Brewerkz,"Continental, North Indian, Mughlai, Burmese",0,1800,0,0,18.5340800256,"End of Lane Number 6, Koregaon Park, Pune",Pune,1,"Koregaon Park, Pune",5,73.8985202461,Koregaon Park,Rs.
0,https://www.zomato.com/pune/the-sassy-spoon-koregaon-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,140,4.1,18417624,The Sassy Spoon,"European, Asian, Mediterranean, Modern Indian, Desserts, Finger Food",0,1500,0,1,18.533811,"Lane 7, Sanskriti Lifestyle Complex, Koregaon Park, Pune",Pune,1,"Koregaon Park, Pune",5,73.899315,Koregaon Park,Rs.
1,https://www.zomato.com/pune/18-degrees-resto-lounge-pimple-saudagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Good,9ACD32,1566,3.6,6506206,18 Degrees Resto Lounge,"North Indian, Mediterranean, Chinese",0,2100,0,1,18.5934814882,"8th & 9th Floor, Spot 18 Mall, Pimple Saudagar, Pune",Pune,1,"Spot 18 Mall, Pimple Saudagar, Pune",5,73.7859009951,"Spot 18 Mall, Pimple Saudagar",Rs.
1,https://www.zomato.com/pune/chilis-viman-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,1439,4.5,11371,Chili's,"Mexican, American, Tex-Mex",0,1800,0,1,18.5624502,"UG 49, Phoenix Market City, Nagar Road, Viman Nagar, Pune",Pune,1,"Phoenix Market City, Viman Nagar, Pune",5,73.9166191,"Phoenix Market City, Viman Nagar",Rs.
1,https://www.zomato.com/pune/effingut-brewerkz-baner/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,375,4.3,18378852,Effingut Brewerkz,"Continental, North Indian, Mughlai, Burmese",0,2000,0,0,18.554382,"4, Deron Heights, Next to Ranka Jewellers, Baner, Pune",Pune,1,"Baner, Pune",5,73.7982064,Baner,Rs.
0,https://www.zomato.com/pune/german-bakery-wunderbar-law-college-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,1583,4.0,6505564,German Bakery Wunderbar,"Italian, German, Continental",0,1000,0,0,18.5200164465,"153/A, Varun Complex, Near Demech House, Law College Road, Pune",Pune,1,"Law College Road, Pune",5,73.8305470347,Law College Road,Rs.
1,https://www.zomato.com/pune/blue-water-ravet/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,487,4.2,18292672,Blue Water,"North Indian, Chinese, Continental",0,1500,0,1,18.636215126,"Punawale, Near Basket Bridge,Off Aundh-Ravet BRT, Ravet, Pune",Pune,1,"Ravet, Pune",5,73.7510812283,Ravet,Rs.
0,https://www.zomato.com/hyderabad/abs-absolute-barbecues-banjara-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,200,4.9,18452864,AB's - Absolute Barbecues,"European, Mediterranean, North Indian",0,1500,0,0,17.4123304512,"No. 8-2-618/10-11,2nd Floor, Krishe Amethyst, Road No.1, Banjara Hills, Hyderabad",Hyderabad,1,"Banjara Hills, Hyderabad",6,78.4496539459,Banjara Hills,Rs.
1,https://www.zomato.com/hyderabad/chilis-banjara-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,1932,4.7,97824,Chili's,"Mexican, American, Tex-Mex, Burger",0,1800,0,1,17.4228191185,"Flat 48, Ground Floor, Opposite Vengal Rao Park, Road 1, Banjara Hills, Hyderabad",Hyderabad,1,"Banjara Hills, Hyderabad",6,78.4495778382,Banjara Hills,Rs.
0,https://www.zomato.com/hyderabad/prost-brew-pub-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,594,4.1,18356469,Prost Brew Pub,"Italian, Continental, Chinese",0,1200,0,1,17.4314765256,"882/A Road No 45, Jubilee Hills, Hyderabad",Hyderabad,1,"Jubilee Hills, Hyderabad",6,78.4003502503,Jubilee Hills,Rs.
1,https://www.zomato.com/hyderabad/chilis-hitech-city/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,2553,4.6,90847,Chili's,"Mexican, American, Tex-Mex, Burger",0,1800,0,0,17.4338087476,"F 48, 1st Floor, Inorbit Mall, Hitech City, Hyderabad",Hyderabad,1,"Hitech City, Hyderabad",6,78.3867437392,Hitech City,Rs.
0,https://www.zomato.com/hyderabad/united-kitchens-of-india-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,1431,4.1,97503,United Kitchens of India,"North Indian, Andhra, Chettinad, Bengali, Mughlai, Chinese",0,1100,0,1,17.4262275577,"Road 45, Jubilee Hills, Hyderabad",Hyderabad,1,"Jubilee Hills, Hyderabad",6,78.4074949846,Jubilee Hills,Rs.
0,https://www.zomato.com/hyderabad/mocha-bar-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,221,4.2,18418730,Mocha Bar,"North Indian, Continental, Italian",0,1200,0,1,17.430448432,"161, Road 13, Jubilee Hills, Hyderabad",Hyderabad,1,"Jubilee Hills, Hyderabad",6,78.4182134271,Jubilee Hills,Rs.
0,https://www.zomato.com/hyderabad/dock-forty-five-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,79,4.2,18418733,Dock Forty Five,"Continental, Asian",0,1400,0,0,17.4282943429,"1067, Road 45, Jubilee Hills, Hyderabad",Hyderabad,1,"Jubilee Hills, Hyderabad",6,78.4044225141,Jubilee Hills,Rs.
0,https://www.zomato.com/hyderabad/abs-absolute-barbecues-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,5434,4.9,94286,AB's - Absolute Barbecues,"European, Mediterranean, North Indian",0,1500,0,0,17.4382631,"Plot 483, 4th Floor, Pemmasani Complex, Bajaj Electronics Building, Near Madhapur Police Station, Road 36, Jubilee Hills, Hyderabad",Hyderabad,1,"Jubilee Hills, Hyderabad",6,78.3978647,Jubilee Hills,Rs.
0,https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,144,3.8,18443506,The Fisherman's Wharf,"Seafood, Continental, Goan, Asian, Andhra",0,1500,0,1,17.4110278,"304, Puppalaguda, Financial District,ISB - Outer Ring Road, Gachibowli, Hyderabad",Hyderabad,1,"Gachibowli, Hyderabad",6,78.3296446,Gachibowli,Rs.
0,https://www.zomato.com/kochi/cocoa-tree-panampilly-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,658,4.3,95331,Cocoa Tree,"Italian, Seafood, Mediterranean, Desserts, Cafe",0,1000,0,0,9.957144444,"1st Floor, Above ICICI Bank, Next to Avenue Centre, Panampilly Nagar, Kochi",Kochi,1,"Panampilly Nagar, Kochi",9,76.29678333,Panampilly Nagar,Rs.
1,https://www.zomato.com/hyderabad/the-grand-trunk-road-madhapur/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,616,3.9,18313013,The Grand Trunk Road,"North Indian, Chinese",0,1100,0,0,17.4519757709,"16, Image Garden Road, Madhapur, Hyderabad",Hyderabad,1,"Madhapur, Hyderabad",6,78.3858830854,Madhapur,Rs.
0,https://www.zomato.com/hyderabad/sahib-s-barbeque-by-ohri-s-hitech-city/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,571,4.1,18312984,Sahib’s Barbeque by Ohri’s,"Hyderabadi, Awadhi",0,1400,0,1,17.45085056,"First Floor, Shilparamam Complex, Opposite Cyber Tower, Hitech City, Hyderabad",Hyderabad,1,"Ohri' Hitech City, Hyderabad",6,78.3793472126,Ohri' Hitech City,Rs.
1,https://www.zomato.com/hyderabad/exotica-banjara-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,3374,4.3,90744,Exotica,"Mughlai, North Indian, Chinese",0,1500,0,1,17.4103706573,"Opposite Audi Showroom, 5th Floor, 12th Square Building, Road 12, Banjara Hills, Hyderabad",Hyderabad,1,"12th Square Building, Banjara Hills, Hyderabad",6,78.4372252598,"12th Square Building, Banjara Hills",Rs.
1,https://www.zomato.com/hyderabad/saffron-mantra-karkhana-secunderabad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Very Good,5BA829,494,4.4,96814,Saffron Mantra,"North Indian, Chinese",0,850,0,1,17.4589981,"The Purple Leaf Hotel, Karkhana, Secunderabad",Secunderabad,1,"Karkhana, Secunderabad",6,78.5003662,Karkhana,Rs.
0,https://www.zomato.com/hyderabad/conçu-jubilee-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Excellent,3F7E00,1023,4.8,96776,Conçu,"Bakery, Desserts",0,600,0,0,17.431668133,"479/B, Road 21, Jubilee Hills, Hyderabad",Hyderabad,1,"Jubilee Hills, Hyderabad",6,78.4083214402,Jubilee Hills,Rs.
0,https://www.zomato.com/hyderabad/jonathans-kitchen-holiday-inn-express-suites-gachibowli/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,860,4.3,96626,Jonathan's Kitchen - Holiday Inn Express & Suites,"North Indian, Japanese, Italian",0,1900,0,1,17.424114,"Holiday Inn Express & Suites, Gachibowli, Hyderabad",Hyderabad,1,"Holiday Inn Express & Suites, Hyderabad",6,78.3475536,Holiday Inn Express & Suites,Rs.
